"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","Date","NCO_trans_clean_drop","holiday_name_event"
"248",NA,"ACTUAL","actual",2019-09-05,5635,NA,NA,2019-09-05,8.63692987301857,"0"
"249",NA,"ACTUAL","actual",2019-09-06,4549,NA,NA,2019-09-06,8.422882511945,"0"
"250",NA,"ACTUAL","actual",2019-09-07,3532,NA,NA,2019-09-07,8.16990264735914,"0"
"251",NA,"ACTUAL","actual",2019-09-08,1831,NA,NA,2019-09-08,7.51316354523408,"0"
"252",NA,"ACTUAL","actual",2019-09-09,4848,NA,NA,2019-09-09,8.48652777710535,"0"
"253",NA,"ACTUAL","actual",2019-09-10,4267,NA,NA,2019-09-10,8.35890061242164,"0"
"254",NA,"ACTUAL","actual",2019-09-11,4013,NA,NA,2019-09-11,8.29754352935628,"0"
"255",NA,"ACTUAL","actual",2019-09-12,3900,NA,NA,2019-09-12,8.26898820950666,"0"
"256",NA,"ACTUAL","actual",2019-09-13,3781,NA,NA,2019-09-13,8.2380082492184,"0"
"257",NA,"ACTUAL","actual",2019-09-14,2952,NA,NA,2019-09-14,7.99057688174392,"0"
"258",NA,"ACTUAL","actual",2019-09-15,1573,NA,NA,2019-09-15,7.36137542897735,"0"
"259",NA,"ACTUAL","actual",2019-09-16,4518,NA,NA,2019-09-16,8.41604600941128,"0"
"260",NA,"ACTUAL","actual",2019-09-17,3873,NA,NA,2019-09-17,8.26204284396694,"0"
"261",NA,"ACTUAL","actual",2019-09-18,3642,NA,NA,2019-09-18,8.20056279700856,"0"
"262",NA,"ACTUAL","actual",2019-09-19,3646,NA,NA,2019-09-19,8.20166019080868,"0"
"263",NA,"ACTUAL","actual",2019-09-20,3568,NA,NA,2019-09-20,8.18004072349016,"0"
