"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","Date","NCO_trans_clean_drop","holiday_name_event"
"152",NA,"ACTUAL","actual",2019-06-01,4110,NA,NA,2019-06-01,8.32142158689788,"0"
"153",NA,"ACTUAL","actual",2019-06-02,3180,NA,NA,2019-06-02,8.06495089174914,"0"
"154",NA,"ACTUAL","actual",2019-06-03,8413.99999999999,NA,NA,2019-06-03,9.03777110662491,"0"
"155",NA,"ACTUAL","actual",2019-06-04,5945,NA,NA,2019-06-04,8.69047400355804,"0"
"156",NA,"ACTUAL","actual",2019-06-05,6136,NA,NA,2019-06-05,8.7220913023891,"0"
"157",NA,"ACTUAL","actual",2019-06-06,4998,NA,NA,2019-06-06,8.51699317141357,"0"
"158",NA,"ACTUAL","actual",2019-06-07,5152,NA,NA,2019-06-07,8.54733434832822,"0"
"159",NA,"ACTUAL","actual",2019-06-08,3726,NA,NA,2019-06-08,8.22335889947926,"0"
"160",NA,"ACTUAL","actual",2019-06-09,3322,NA,NA,2019-06-09,8.1086232683546,"0"
"161",NA,"ACTUAL","actual",2019-06-10,6316,NA,NA,2019-06-10,8.7509996908987,"0"
"162",NA,"ACTUAL","actual",2019-06-11,5258,NA,NA,2019-06-11,8.56769617358934,"0"
"163",NA,"ACTUAL","actual",2019-06-12,5033,NA,NA,2019-06-12,8.52397017569526,"0"
"164",NA,"ACTUAL","actual",2019-06-13,4707,NA,NA,2019-06-13,8.45701846838017,"0"
"165",NA,"ACTUAL","actual",2019-06-14,4694,NA,NA,2019-06-14,8.45425339164236,"0"
"166",NA,"ACTUAL","actual",2019-06-15,3386,NA,NA,2019-06-15,8.12769985281777,"0"
"167",NA,"ACTUAL","actual",2019-06-16,3068,NA,NA,2019-06-16,8.02910705461974,"0"
"168",NA,"ACTUAL","actual",2019-06-17,6494,NA,NA,2019-06-17,8.7787879291047,"0"
"169",NA,"ACTUAL","actual",2019-06-18,5506,NA,NA,2019-06-18,8.61377528926248,"0"
"170",NA,"ACTUAL","actual",2019-06-19,5532,NA,NA,2019-06-19,8.61848544289811,"0"
"171",NA,"ACTUAL","actual",2019-06-20,5161,NA,NA,2019-06-20,8.54907938027856,"0"
"172",NA,"ACTUAL","actual",2019-06-21,5348,NA,NA,2019-06-21,8.58466490653125,"0"
"173",NA,"ACTUAL","actual",2019-06-22,3549,NA,NA,2019-06-22,8.17470288246946,"0"
"174",NA,"ACTUAL","actual",2019-06-23,2915,NA,NA,2019-06-23,7.97796809312855,"0"
"175",NA,"ACTUAL","actual",2019-06-24,6364,NA,NA,2019-06-24,8.75856951099151,"0"
"176",NA,"ACTUAL","actual",2019-06-25,5406,NA,NA,2019-06-25,8.595449689382,"0"
"177",NA,"ACTUAL","actual",2019-06-26,5113,NA,NA,2019-06-26,8.53973715585113,"0"
"178",NA,"ACTUAL","actual",2019-06-27,5212,NA,NA,2019-06-27,8.55891078476811,"0"
"179",NA,"ACTUAL","actual",2019-06-28,6341,NA,NA,2019-06-28,8.75494945509829,"0"
"180",NA,"ACTUAL","actual",2019-06-29,4329,NA,NA,2019-06-29,8.37332282099653,"0"
"181",NA,"ACTUAL","actual",2019-06-30,3618,NA,NA,2019-06-30,8.19395302356374,"0"
"182",NA,"ACTUAL","actual",2019-07-01,7947,NA,NA,2019-07-01,8.98067560367171,"0"
"183",NA,"ACTUAL","actual",2019-07-02,6759,NA,NA,2019-07-02,8.81877816903701,"0"
"184",NA,"ACTUAL","actual",2019-07-03,7270,NA,NA,2019-07-03,8.89164911265006,"0"
"185",NA,"ACTUAL","actual",2019-07-04,3519,NA,NA,2019-07-04,8.16621626859214,"0"
"186",NA,"ACTUAL","actual",2019-07-05,7164,NA,NA,2019-07-05,8.87696334026227,"0"
"187",NA,"ACTUAL","actual",2019-07-06,4209,NA,NA,2019-07-06,8.34521792667643,"0"
"188",NA,"ACTUAL","actual",2019-07-07,3323,NA,NA,2019-07-07,8.10892415597534,"0"
"189",NA,"ACTUAL","actual",2019-07-08,7159,NA,NA,2019-07-08,8.87626525995469,"0"
"190",NA,"ACTUAL","actual",2019-07-09,5718,NA,NA,2019-07-09,8.65154924391532,"0"
"191",NA,"ACTUAL","actual",2019-07-10,5848,NA,NA,2019-07-10,8.67402598544303,"0"
"192",NA,"ACTUAL","actual",2019-07-11,5138,NA,NA,2019-07-11,8.54461378699223,"0"
"193",NA,"ACTUAL","actual",2019-07-12,5496,NA,NA,2019-07-12,8.61195776786066,"0"
"194",NA,"ACTUAL","actual",2019-07-13,3709,NA,NA,2019-07-13,8.21878715560148,"0"
"195",NA,"ACTUAL","actual",2019-07-14,3249,NA,NA,2019-07-14,8.08641027532378,"0"
"196",NA,"ACTUAL","actual",2019-07-15,6732,NA,NA,2019-07-15,8.81477608854528,"0"
"197",NA,"ACTUAL","actual",2019-07-16,5698,NA,NA,2019-07-16,8.648045999835,"0"
"198",NA,"ACTUAL","actual",2019-07-17,6076,NA,NA,2019-07-17,8.71226643213535,"0"
"199",NA,"ACTUAL","actual",2019-07-18,5567,NA,NA,2019-07-18,8.62479120201426,"0"
"200",NA,"ACTUAL","actual",2019-07-19,6013,NA,NA,2019-07-19,8.70184536354847,"0"
"201",NA,"ACTUAL","actual",2019-07-20,4603,NA,NA,2019-07-20,8.43468076984177,"0"
"202",NA,"ACTUAL","actual",2019-07-21,4106,NA,NA,2019-07-21,8.32044811395656,"0"
"203",NA,"ACTUAL","actual",2019-07-22,6532,NA,NA,2019-07-22,8.78462153484075,"0"
